"Step","spaars_supe_antmaze-medium-play-v2_seed3_gate_m8.0_d10.0 - gate/advantage","spaars_supe_antmaze-medium-play-v2_seed3_gate_m8.0_d10.0 - gate/advantage__MIN","spaars_supe_antmaze-medium-play-v2_seed3_gate_m8.0_d10.0 - gate/advantage__MAX","spaars_supe_antmaze-medium-play-v2_seed2_gate_m8.0_d10.0 - gate/advantage","spaars_supe_antmaze-medium-play-v2_seed2_gate_m8.0_d10.0 - gate/advantage__MIN","spaars_supe_antmaze-medium-play-v2_seed2_gate_m8.0_d10.0 - gate/advantage__MAX","spaars_supe_antmaze-medium-play-v2_seed1_gate_m8.0_d10.0 - gate/advantage","spaars_supe_antmaze-medium-play-v2_seed1_gate_m8.0_d10.0 - gate/advantage__MIN","spaars_supe_antmaze-medium-play-v2_seed1_gate_m8.0_d10.0 - gate/advantage__MAX"
"254001","","","","0.4829864501953125","0.4829864501953125","0.4829864501953125","-0.3648223876953125","-0.3648223876953125","-0.3648223876953125"
"255001","","","","0.5370292663574219","0.5370292663574219","0.5370292663574219","6.563922882080078","6.563922882080078","6.563922882080078"
"256001","","","","0.24785995483398438","0.24785995483398438","0.24785995483398438","2.5449905395507812","2.5449905395507812","2.5449905395507812"
"257001","","","","0.005483388900756836","0.005483388900756836","0.005483388900756836","0.5730056762695312","0.5730056762695312","0.5730056762695312"
"258001","","","","0.014608144760131836","0.014608144760131836","0.014608144760131836","0.4484729766845703","0.4484729766845703","0.4484729766845703"
"259001","","","","1.1057815551757812","1.1057815551757812","1.1057815551757812","0.3139762878417969","0.3139762878417969","0.3139762878417969"
"260001","","","","0.5899734497070312","0.5899734497070312","0.5899734497070312","0.8193855285644531","0.8193855285644531","0.8193855285644531"
"261001","","","","0.7797698974609375","0.7797698974609375","0.7797698974609375","1.5335197448730469","1.5335197448730469","1.5335197448730469"
"262001","","","","4.542938232421875","4.542938232421875","4.542938232421875","1.1328582763671875","1.1328582763671875","1.1328582763671875"
"263001","","","","2.5248870849609375","2.5248870849609375","2.5248870849609375","0.01131439208984375","0.01131439208984375","0.01131439208984375"
"264001","","","","0.1368865966796875","0.1368865966796875","0.1368865966796875","0.9629554748535156","0.9629554748535156","0.9629554748535156"
"265001","","","","1.3656787872314453","1.3656787872314453","1.3656787872314453","0.8518486022949219","0.8518486022949219","0.8518486022949219"
"266001","","","","1.8059616088867188","1.8059616088867188","1.8059616088867188","-0.10831952095031738","-0.10831952095031738","-0.10831952095031738"
"267001","","","","0.902679443359375","0.902679443359375","0.902679443359375","-0.012604355812072754","-0.012604355812072754","-0.012604355812072754"
"268001","","","","0.9456367492675781","0.9456367492675781","0.9456367492675781","0.39453887939453125","0.39453887939453125","0.39453887939453125"
"269001","","","","1.112152099609375","1.112152099609375","1.112152099609375","0.5414676666259766","0.5414676666259766","0.5414676666259766"
"270001","","","","0.6062221527099609","0.6062221527099609","0.6062221527099609","0.20661544799804688","0.20661544799804688","0.20661544799804688"
"271001","","","","3.1726455688476562","3.1726455688476562","3.1726455688476562","0.23053550720214844","0.23053550720214844","0.23053550720214844"
"272001","","","","-0.10082745552062988","-0.10082745552062988","-0.10082745552062988","1.4242630004882812","1.4242630004882812","1.4242630004882812"
"273001","","","","0.3622894287109375","0.3622894287109375","0.3622894287109375","1.03759765625","1.03759765625","1.03759765625"
"274001","","","","-0.11197471618652344","-0.11197471618652344","-0.11197471618652344","0.7770156860351562","0.7770156860351562","0.7770156860351562"
"275001","","","","-0.12241172790527344","-0.12241172790527344","-0.12241172790527344","0.5495185852050781","0.5495185852050781","0.5495185852050781"
"276001","","","","0.5005664825439453","0.5005664825439453","0.5005664825439453","-0.18368148803710938","-0.18368148803710938","-0.18368148803710938"
"277001","","","","0.15486907958984375","0.15486907958984375","0.15486907958984375","1.676835060119629","1.676835060119629","1.676835060119629"
"278001","","","","2.858551025390625","2.858551025390625","2.858551025390625","0.8699493408203125","0.8699493408203125","0.8699493408203125"
"279001","","","","1.0906658172607422","1.0906658172607422","1.0906658172607422","0.4347877502441406","0.4347877502441406","0.4347877502441406"
"280001","","","","0.044712066650390625","0.044712066650390625","0.044712066650390625","0.2935943603515625","0.2935943603515625","0.2935943603515625"
"281001","","","","1.1744804382324219","1.1744804382324219","1.1744804382324219","1.4191741943359375","1.4191741943359375","1.4191741943359375"
"282001","","","","0.7403411865234375","0.7403411865234375","0.7403411865234375","2.33343505859375","2.33343505859375","2.33343505859375"
"283001","","","","3.6929397583007812","3.6929397583007812","3.6929397583007812","1.98687744140625","1.98687744140625","1.98687744140625"
"284001","","","","1.7471656799316406","1.7471656799316406","1.7471656799316406","0.8357353210449219","0.8357353210449219","0.8357353210449219"
"285001","","","","0.14661026000976562","0.14661026000976562","0.14661026000976562","0.7498970031738281","0.7498970031738281","0.7498970031738281"
"286001","","","","0.5178031921386719","0.5178031921386719","0.5178031921386719","-0.23954200744628906","-0.23954200744628906","-0.23954200744628906"
"287001","","","","1.183349609375","1.183349609375","1.183349609375","-0.06448936462402344","-0.06448936462402344","-0.06448936462402344"
"288001","","","","-0.10928201675415039","-0.10928201675415039","-0.10928201675415039","0.4535675048828125","0.4535675048828125","0.4535675048828125"
"289001","","","","0.40824127197265625","0.40824127197265625","0.40824127197265625","0.516204833984375","0.516204833984375","0.516204833984375"
"290001","","","","0.19609832763671875","0.19609832763671875","0.19609832763671875","0.5217151641845703","0.5217151641845703","0.5217151641845703"
"291001","","","","1.0287933349609375","1.0287933349609375","1.0287933349609375","-0.025741100311279297","-0.025741100311279297","-0.025741100311279297"
"292001","","","","0.05915069580078125","0.05915069580078125","0.05915069580078125","-0.05878639221191406","-0.05878639221191406","-0.05878639221191406"
"293001","","","","1.20196533203125","1.20196533203125","1.20196533203125","0.11760520935058594","0.11760520935058594","0.11760520935058594"
"294001","","","","1.3306732177734375","1.3306732177734375","1.3306732177734375","0.21140718460083008","0.21140718460083008","0.21140718460083008"
"295001","","","","0.2874496579170227","0.2874496579170227","0.2874496579170227","-0.05571937561035156","-0.05571937561035156","-0.05571937561035156"
"296001","","","","0.9067173004150391","0.9067173004150391","0.9067173004150391","-0.12961387634277344","-0.12961387634277344","-0.12961387634277344"
"297001","","","","0.6147117614746094","0.6147117614746094","0.6147117614746094","2.1565093994140625","2.1565093994140625","2.1565093994140625"
"298001","","","","1.3153152465820312","1.3153152465820312","1.3153152465820312","-0.14146041870117188","-0.14146041870117188","-0.14146041870117188"
"299001","","","","1.1853675842285156","1.1853675842285156","1.1853675842285156","-0.0038127899169921875","-0.0038127899169921875","-0.0038127899169921875"
"300001","","","","0.222900390625","0.222900390625","0.222900390625","0.11919021606445312","0.11919021606445312","0.11919021606445312"
